date,transactions
2017-01-18,1124
2017-01-18,724
2017-01-18,1107
2017-01-18,1288
2017-01-18,596
2017-01-18,1302
2017-01-18,1161
2017-01-18,984
2017-01-18,1255
2017-01-18,1004
2017-01-18,683
2017-01-18,946
2017-01-18,2246
2017-01-18,831
2017-01-18,570
2017-01-18,1617
2017-01-18,1070
2017-01-18,1084
2017-01-18,789
2017-01-18,1161
2017-01-18,555
2017-01-18,836
2017-01-18,1967
2017-01-18,609
2017-01-18,1005
2017-01-18,1644
2017-01-18,1381
2017-01-18,1263
2017-01-18,1283
2017-01-18,1089
2017-01-18,1183
2017-01-18,1238
2017-01-18,4237
2017-01-18,3300
2017-01-18,2872
2017-01-18,3533
2017-01-18,2379
2017-01-18,2882
2017-01-18,2107
2017-01-18,1750
2017-01-18,1089
2017-01-18,676
2017-01-19,1623
2017-01-19,1694
2017-01-19,2632
2017-01-19,1180
2017-01-19,1156
2017-01-19,1487
2017-01-19,1731
2017-01-19,2430
2017-01-19,1744
2017-01-19,677
2017-01-19,1841
2017-01-19,1141
2017-01-19,751
2017-01-19,1224
2017-01-19,1235
2017-01-19,602
2017-01-19,1261
2017-01-19,1104
2017-01-19,928
2017-01-19,1261
2017-01-19,958
2017-01-19,637
2017-01-19,938
2017-01-19,2113
2017-01-19,752
2017-01-19,461
2017-01-19,1406
2017-01-19,1099
2017-01-19,1097
2017-01-19,716
2017-01-19,1283
2017-01-19,583
2017-01-19,868
2017-01-19,2013
2017-01-19,628
2017-01-19,1024
2017-01-19,1495
2017-01-19,1131
2017-01-19,1182
2017-01-19,1225
2017-01-19,1188
2017-01-19,1028
2017-01-19,1216
2017-01-19,3470
2017-01-19,3023
2017-01-19,2576
2017-01-19,3074
2017-01-19,2163
2017-01-19,2500
2017-01-19,1909
2017-01-19,1373
2017-01-19,876
2017-01-19,681
2017-01-20,1546
2017-01-20,1616
2017-01-20,2978
2017-01-20,1272
2017-01-20,1231
2017-01-20,1410
2017-01-20,1767
2017-01-20,2675
2017-01-20,1584
2017-01-20,615
2017-01-20,1831
2017-01-20,992
2017-01-20,750
2017-01-20,1186
2017-01-20,1194
2017-01-20,579
2017-01-20,1126
2017-01-20,1001
2017-01-20,888
2017-01-20,992
2017-01-20,859
2017-01-20,598
2017-01-20,965
2017-01-20,2336
2017-01-20,1075
2017-01-20,573
2017-01-20,1537
2017-01-20,1082
2017-01-20,1036
2017-01-20,729
2017-01-20,1244
2017-01-20,621
2017-01-20,673
2017-01-20,2266
2017-01-20,614
2017-01-20,1039
2017-01-20,1576
2017-01-20,1311
2017-01-20,1269
2017-01-20,1308
2017-01-20,1047
2017-01-20,1134
2017-01-20,1236
2017-01-20,3997
2017-01-20,3733
2017-01-20,3039
2017-01-20,3686
2017-01-20,2389
2017-01-20,3191
2017-01-20,2297
2017-01-20,1725
2017-01-20,932
2017-01-20,599
2017-01-21,1419
2017-01-21,2212
2017-01-21,3920
2017-01-21,1709
2017-01-21,1304
2017-01-21,2208
2017-01-21,1836
2017-01-21,3176
2017-01-21,2370
2017-01-21,872
2017-01-21,2534
2017-01-21,1301
2017-01-21,1079
2017-01-21,1550
2017-01-21,1312
2017-01-21,834
2017-01-21,1726
2017-01-21,1381
2017-01-21,1533
2017-01-21,1652
2017-01-21,1321
2017-01-21,796
2017-01-21,1030
2017-01-21,2284
2017-01-21,1530
2017-01-21,616
2017-01-21,1853
2017-01-21,1378
2017-01-21,1297
2017-01-21,751
2017-01-21,1541
2017-01-21,696
2017-01-21,1070
2017-01-21,2358
2017-01-21,786
2017-01-21,1215
2017-01-21,1646
2017-01-21,2074
2017-01-21,1659
2017-01-21,1417
2017-01-21,1263
2017-01-21,1495
2017-01-21,1506
2017-01-21,5486
2017-01-21,4666
2017-01-21,4511
2017-01-21,4874
2017-01-21,3880
2017-01-21,3739
2017-01-21,3204
2017-01-21,1656
2017-01-21,1363
2017-01-21,924
2017-01-22,534
2017-01-22,2179
2017-01-22,3826
2017-01-22,1734
2017-01-22,1128
2017-01-22,2187
2017-01-22,1691
2017-01-22,2901
2017-01-22,2187
2017-01-22,876
2017-01-22,2640
2017-01-22,1234
2017-01-22,913
2017-01-22,1026
2017-01-22,1143
2017-01-22,805
2017-01-22,1973
2017-01-22,1309
2017-01-22,1231
2017-01-22,2234
2017-01-22,1413
2017-01-22,664
2017-01-22,945
2017-01-22,1706
2017-01-22,953
2017-01-22,563
2017-01-22,2032
2017-01-22,1600
2017-01-22,1320
2017-01-22,694
2017-01-22,1538
2017-01-22,638
2017-01-22,873
2017-01-22,2126
2017-01-22,716
2017-01-22,1207
2017-01-22,1251
2017-01-22,1818
2017-01-22,1519
2017-01-22,1193
2017-01-22,1329
2017-01-22,1362
2017-01-22,1534
2017-01-22,5286
2017-01-22,4513
2017-01-22,4669
2017-01-22,4872
2017-01-22,4221
2017-01-22,3625
2017-01-22,2956
2017-01-22,1772
2017-01-22,1369
2017-01-22,971
2017-01-23,1836
2017-01-23,1901
2017-01-23,3000
2017-01-23,1456
2017-01-23,1302
2017-01-23,1755
2017-01-23,1931
2017-01-23,2608
2017-01-23,1985
2017-01-23,895
2017-01-23,2127
2017-01-23,1190
2017-01-23,843
2017-01-23,1305
2017-01-23,1403
2017-01-23,702
2017-01-23,1542
2017-01-23,1215
2017-01-23,1151
2017-01-23,1335
2017-01-23,1038
2017-01-23,781
2017-01-23,940
2017-01-23,2204
2017-01-23,765
2017-01-23,576
2017-01-23,1568
2017-01-23,1190
2017-01-23,1183
2017-01-23,766
2017-01-23,1369
2017-01-23,609
2017-01-23,927
2017-01-23,2189
2017-01-23,778
2017-01-23,1115
2017-01-23,1478
2017-01-23,1309
2017-01-23,1299
2017-01-23,1456
2017-01-23,992
2017-01-23,1108
2017-01-23,1277
2017-01-23,3982
2017-01-23,3414
2017-01-23,3067
2017-01-23,3553
2017-01-23,2553
2017-01-23,2816
2017-01-23,2248
2017-01-23,1500
2017-01-23,1036
2017-01-23,858
2017-01-24,1763
2017-01-24,1832
2017-01-24,2748
2017-01-24,1312
2017-01-24,1242
2017-01-24,1567
2017-01-24,1831
2017-01-24,2509
2017-01-24,1839
2017-01-24,925
2017-01-24,1966
2017-01-24,1135
2017-01-24,811
2017-01-24,1334
2017-01-24,1383
2017-01-24,679
2017-01-24,1408
2017-01-24,1355
2017-01-24,1026
2017-01-24,1374
2017-01-24,1011
2017-01-24,680
2017-01-24,954
2017-01-24,2007
2017-01-24,700
2017-01-24,515
2017-01-24,1527
2017-01-24,1318
2017-01-24,1274
2017-01-24,830
2017-01-24,1278
2017-01-24,614
2017-01-24,932
2017-01-24,2088
2017-01-24,679
2017-01-24,1145
2017-01-24,1478
2017-01-24,1181
2017-01-24,1311
2017-01-24,1494
2017-01-24,1304
2017-01-24,993
2017-01-24,1412
2017-01-24,3637
2017-01-24,3115
2017-01-24,2725
2017-01-24,3110
2017-01-24,2121
2017-01-24,2507
2017-01-24,2106
2017-01-24,1399
2017-01-24,916
2017-01-24,749
2017-01-25,1867
2017-01-25,1947
2017-01-25,3026
2017-01-25,1408
2017-01-25,1250
2017-01-25,1629
2017-01-25,1984
2017-01-25,2673
2017-01-25,1763
2017-01-25,762
2017-01-25,1937
2017-01-25,1155
2017-01-25,757
2017-01-25,1189
2017-01-25,1298
2017-01-25,627
2017-01-25,1338
2017-01-25,1180
2017-01-25,996
2017-01-25,1287
2017-01-25,840
2017-01-25,663
2017-01-25,998
2017-01-25,2115
2017-01-25,885
2017-01-25,512
2017-01-25,1627
2017-01-25,1038
2017-01-25,1050
2017-01-25,698
2017-01-25,1169
2017-01-25,591
2017-01-25,808
2017-01-25,1924
2017-01-25,575
2017-01-25,979
2017-01-25,1548
2017-01-25,1330
2017-01-25,1159
2017-01-25,1228
2017-01-25,1474
2017-01-25,1117
2017-01-25,1251
2017-01-25,3994
2017-01-25,3246
2017-01-25,2817
2017-01-25,3287
2017-01-25,2201
2017-01-25,2791
2017-01-25,2021
2017-01-25,1576
2017-01-25,1063
2017-01-25,667
2017-01-26,1630
2017-01-26,1608
2017-01-26,2699
2017-01-26,1197
2017-01-26,1144
2017-01-26,1451
2017-01-26,1745
2017-01-26,2314
2017-01-26,1660
2017-01-26,755
2017-01-26,1880
2017-01-26,1129
2017-01-26,777
2017-01-26,1207
2017-01-26,1199
2017-01-26,605
2017-01-26,1301
2017-01-26,1120
2017-01-26,895
2017-01-26,1229
2017-01-26,876
2017-01-26,643
2017-01-26,891
2017-01-26,1900
2017-01-26,688
2017-01-26,419
2017-01-26,1345
2017-01-26,976
2017-01-26,885
2017-01-26,680
2017-01-26,1339
2017-01-26,483
2017-01-26,787
2017-01-26,1858
2017-01-26,631
2017-01-26,1005
2017-01-26,1455
2017-01-26,1137
2017-01-26,1163
2017-01-26,1165
2017-01-26,1190
2017-01-26,1016
2017-01-26,1218
2017-01-26,3663
2017-01-26,2749
2017-01-26,2494
2017-01-26,3063
2017-01-26,2101
2017-01-26,2395
2017-01-26,1901
2017-01-26,1350
2017-01-26,898
2017-01-26,642
2017-01-27,1871
2017-01-27,1952
2017-01-27,3263
2017-01-27,1548
2017-01-27,1258
2017-01-27,1790
2017-01-27,2051
2017-01-27,2787
2017-01-27,1718
2017-01-27,661
2017-01-27,1932
2017-01-27,1076
2017-01-27,751
2017-01-27,1083
2017-01-27,1217
2017-01-27,635
2017-01-27,1222
2017-01-27,1102
2017-01-27,886
2017-01-27,1211
2017-01-27,901
2017-01-27,667
2017-01-27,1001
2017-01-27,2327
2017-01-27,1122
2017-01-27,520
2017-01-27,1581
2017-01-27,1114
2017-01-27,1081
2017-01-27,711
2017-01-27,1224
2017-01-27,594
2017-01-27,764
2017-01-27,2273
2017-01-27,628
2017-01-27,1025
2017-01-27,1618
2017-01-27,1328
2017-01-27,1188
2017-01-27,1305
2017-01-27,1024
2017-01-27,1182
2017-01-27,1311
2017-01-27,4619
2017-01-27,3643
2017-01-27,2997
2017-01-27,3599
2017-01-27,2432
2017-01-27,3080
2017-01-27,2324
2017-01-27,1724
2017-01-27,1048
2017-01-27,712
2017-01-28,1328
2017-01-28,2044
2017-01-28,3603
2017-01-28,1605
2017-01-28,1394
2017-01-28,2049
2017-01-28,1890
2017-01-28,2842
2017-01-28,2150
2017-01-28,961
2017-01-28,2267
2017-01-28,1268
2017-01-28,1115
2017-01-28,1572
2017-01-28,1222
2017-01-28,828
2017-01-28,1711
2017-01-28,1326
2017-01-28,1591
2017-01-28,1584
2017-01-28,1278
2017-01-28,719
2017-01-28,1014
2017-01-28,2177
2017-01-28,1669
2017-01-28,571
2017-01-28,1835
2017-01-28,1374
2017-01-28,1198
2017-01-28,734
2017-01-28,1472
2017-01-28,702
2017-01-28,1051
2017-01-28,2370
2017-01-28,781
2017-01-28,1172
2017-01-28,1557
2017-01-28,1955
2017-01-28,1687
2017-01-28,1420
2017-01-28,1303
2017-01-28,1338
2017-01-28,1493
2017-01-28,5224
2017-01-28,4390
2017-01-28,4244
2017-01-28,4514
2017-01-28,3490
2017-01-28,3363
2017-01-28,3112
2017-01-28,1625
2017-01-28,1319
2017-01-28,895
2017-01-29,496
2017-01-29,1947
2017-01-29,3406
2017-01-29,1520
2017-01-29,1096
2017-01-29,2091
2017-01-29,1631
2017-01-29,2600
2017-01-29,2129
2017-01-29,803
2017-01-29,2361
2017-01-29,1272
2017-01-29,881
2017-01-29,1204
2017-01-29,1007
2017-01-29,819
2017-01-29,1848
2017-01-29,1312
2017-01-29,1085
2017-01-29,1914
2017-01-29,1363
2017-01-29,769
2017-01-29,992
2017-01-29,1625
2017-01-29,977
2017-01-29,506
2017-01-29,1835
2017-01-29,1423
2017-01-29,1301
2017-01-29,600
2017-01-29,1529
2017-01-29,630
2017-01-29,918
2017-01-29,1973
2017-01-29,728
2017-01-29,1240
2017-01-29,1083
2017-01-29,1809
2017-01-29,1546
2017-01-29,1144
2017-01-29,1341
2017-01-29,1424
2017-01-29,1618
2017-01-29,4946
2017-01-29,4351
2017-01-29,4242
2017-01-29,4390
2017-01-29,3779
2017-01-29,3263
2017-01-29,2883
2017-01-29,1665
2017-01-29,1333
2017-01-29,1049
2017-01-30,1686
2017-01-30,1637
2017-01-30,2671
2017-01-30,1215
2017-01-30,1119
2017-01-30,1498
2017-01-30,1768
2017-01-30,2354
2017-01-30,1776
2017-01-30,770
2017-01-30,1921
2017-01-30,1191
2017-01-30,821
2017-01-30,1292
2017-01-30,1367
2017-01-30,533
2017-01-30,1304
2017-01-30,1106
2017-01-30,1091
2017-01-30,1102
2017-01-30,803
2017-01-30,718
2017-01-30,965
2017-01-30,1921
2017-01-30,699
2017-01-30,413
2017-01-30,1316
2017-01-30,926
2017-01-30,894
2017-01-30,643
2017-01-30,1067
2017-01-30,485
2017-01-30,796
2017-01-30,2126
2017-01-30,625
2017-01-30,946
2017-01-30,1376
2017-01-30,1256
2017-01-30,1281
2017-01-30,1402
2017-01-30,902
2017-01-30,996
2017-01-30,1391
2017-01-30,3592
2017-01-30,3118
2017-01-30,2752
2017-01-30,3361
2017-01-30,2341
2017-01-30,2663
2017-01-30,2120
2017-01-30,1429
2017-01-30,872
2017-01-30,669
2017-01-31,1718
2017-01-31,1817
2017-01-31,2938
2017-01-31,1243
2017-01-31,1255
2017-01-31,1584
2017-01-31,1729
2017-01-31,2537
2017-01-31,2060
2017-01-31,861
2017-01-31,2020
2017-01-31,1145
2017-01-31,816
2017-01-31,1268
2017-01-31,1435
2017-01-31,754
2017-01-31,1590
2017-01-31,1413
2017-01-31,1072
2017-01-31,1453
2017-01-31,985
2017-01-31,746
2017-01-31,932
2017-01-31,2280
2017-01-31,788
2017-01-31,578
2017-01-31,1515
2017-01-31,1464
2017-01-31,1370
2017-01-31,822
2017-01-31,1458
2017-01-31,674
2017-01-31,985
2017-01-31,2278
2017-01-31,772
2017-01-31,1195
2017-01-31,1429
2017-01-31,1196
2017-01-31,1377
2017-01-31,1577
2017-01-31,952
2017-01-31,992
2017-01-31,1352
2017-01-31,3833
2017-01-31,3272
2017-01-31,2873
2017-01-31,3276
2017-01-31,2350
2017-01-31,2680
2017-01-31,2158
2017-01-31,1448
2017-01-31,950
2017-01-31,793
2017-02-01,1900
2017-02-01,2083
2017-02-01,3347
2017-02-01,1467
2017-02-01,1306
2017-02-01,1738
2017-02-01,1931
2017-02-01,2848
2017-02-01,2184
2017-02-01,859
2017-02-01,2248
2017-02-01,1201
2017-02-01,821
2017-02-01,1236
2017-02-01,1330
2017-02-01,620
2017-02-01,1505
2017-02-01,1199
2017-02-01,1092
2017-02-01,1469
2017-02-01,1015
2017-02-01,764
2017-02-01,1015
2017-02-01,2309
2017-02-01,917
2017-02-01,676
2017-02-01,1621
2017-02-01,1237
2017-02-01,1141
2017-02-01,799
2017-02-01,1343
2017-02-01,587
2017-02-01,917
2017-02-01,2153
2017-02-01,787
2017-02-01,1136
2017-02-01,1671
2017-02-01,1516
2017-02-01,1243
2017-02-01,1445
2017-02-01,1288
2017-02-01,1254
2017-02-01,1366
2017-02-01,4562
2017-02-01,3755
2017-02-01,3294
2017-02-01,3799
2017-02-01,2725
2017-02-01,3136
2017-02-01,2333
2017-02-01,1758
2017-02-01,1239
2017-02-01,779
2017-02-02,1753
2017-02-02,1898
2017-02-02,2890
2017-02-02,1334
2017-02-02,1266
2017-02-02,1683
2017-02-02,1901
2017-02-02,2529
2017-02-02,2133
2017-02-02,798
2017-02-02,2432
2017-02-02,1162
2017-02-02,832
2017-02-02,1305
2017-02-02,1418
2017-02-02,626
2017-02-02,1391
2017-02-02,1274
2017-02-02,992
2017-02-02,1365
2017-02-02,1013
2017-02-02,772
2017-02-02,1014
2017-02-02,2210
2017-02-02,808
2017-02-02,610
2017-02-02,1453
2017-02-02,1218
2017-02-02,1195
2017-02-02,788
2017-02-02,1490
2017-02-02,663
2017-02-02,905
2017-02-02,2201
2017-02-02,754
2017-02-02,1214
2017-02-02,1370
2017-02-02,1302
2017-02-02,1293
2017-02-02,1452
2017-02-02,952
2017-02-02,1096
2017-02-02,1408
2017-02-02,3917
2017-02-02,3407
2017-02-02,2987
2017-02-02,3752
2017-02-02,2605
2017-02-02,2759
2017-02-02,2195
2017-02-02,1534
2017-02-02,1009
2017-02-02,739
2017-02-03,1869
2017-02-03,1965
2017-02-03,3428
2017-02-03,1571
2017-02-03,1346
2017-02-03,1839
2017-02-03,2026
2017-02-03,2980
2017-02-03,1919
2017-02-03,770
2017-02-03,2263
2017-02-03,1185
2017-02-03,826
2017-02-03,1180
2017-02-03,1287
2017-02-03,720
2017-02-03,1390
2017-02-03,1147
2017-02-03,931
2017-02-03,1322
2017-02-03,1020
2017-02-03,717
2017-02-03,1056
2017-02-03,2379
2017-02-03,1177
2017-02-03,556
2017-02-03,1537
2017-02-03,1062
2017-02-03,908
2017-02-03,765
2017-02-03,1298
2017-02-03,658
2017-02-03,879
2017-02-03,2451
2017-02-03,663
2017-02-03,1077
2017-02-03,1654
2017-02-03,1450
2017-02-03,1401
2017-02-03,1392
2017-02-03,1339
2017-02-03,1180
2017-02-03,1354
2017-02-03,4569
2017-02-03,4210
2017-02-03,3499
2017-02-03,3990
2017-02-03,2918
2017-02-03,3237
2017-02-03,2524
2017-02-03,1730
2017-02-03,1159
2017-02-03,802
2017-02-04,1406
2017-02-04,2066
2017-02-04,3757
2017-02-04,1734
2017-02-04,1405
2017-02-04,2181
2017-02-04,1833
2017-02-04,3144
2017-02-04,2440
2017-02-04,1080
2017-02-04,2726
2017-02-04,1319
2017-02-04,1195
2017-02-04,1706
2017-02-04,1372
2017-02-04,767
2017-02-04,1827
2017-02-04,1359
2017-02-04,1684
2017-02-04,2015
2017-02-04,1383
2017-02-04,760
2017-02-04,1026
2017-02-04,2308
2017-02-04,1684
2017-02-04,652
2017-02-04,1904
2017-02-04,1659
2017-02-04,1419
2017-02-04,791
2017-02-04,1526
2017-02-04,775
2017-02-04,1090
2017-02-04,2550
2017-02-04,855
2017-02-04,1334
2017-02-04,1588
2017-02-04,2049
2017-02-04,1741
2017-02-04,1473
2017-02-04,1432
2017-02-04,1463
2017-02-04,1645
2017-02-04,5381
2017-02-04,4829
2017-02-04,4755
2017-02-04,4930
2017-02-04,4185
2017-02-04,3705
2017-02-04,3207
2017-02-04,1837
2017-02-04,1403
2017-02-04,957
2017-02-05,557
2017-02-05,1960
2017-02-05,3675
2017-02-05,1726
2017-02-05,1172
2017-02-05,2120
2017-02-05,1669
2017-02-05,2751
2017-02-05,2203
2017-02-05,898
2017-02-05,2874
2017-02-05,1230
2017-02-05,889
2017-02-05,948
2017-02-05,996
2017-02-05,852
2017-02-05,1810
2017-02-05,1340
2017-02-05,1116
2017-02-05,2089
2017-02-05,1589
2017-02-05,701
2017-02-05,929
2017-02-05,1763
2017-02-05,1164
2017-02-05,588
2017-02-05,2008
2017-02-05,1740
2017-02-05,1464
2017-02-05,728
2017-02-05,1596
2017-02-05,625
2017-02-05,988
2017-02-05,2178
2017-02-05,761
2017-02-05,1283
2017-02-05,1120
2017-02-05,1819
2017-02-05,1529
2017-02-05,1288
2017-02-05,1561
2017-02-05,1302
2017-02-05,1718
2017-02-05,5316
2017-02-05,4517
2017-02-05,4584
2017-02-05,4813
2017-02-05,4216
2017-02-05,3474
2017-02-05,3067
2017-02-05,1802
2017-02-05,1415
2017-02-05,1109
2017-02-06,1773
2017-02-06,1812
2017-02-06,3054
2017-02-06,1301
2017-02-06,1295
2017-02-06,1726
2017-02-06,1820
2017-02-06,2696
2017-02-06,2048
2017-02-06,928
2017-02-06,2457
2017-02-06,1202
2017-02-06,939
2017-02-06,1369
2017-02-06,1347
2017-02-06,791
2017-02-06,1545
2017-02-06,1242
2017-02-06,1147
2017-02-06,1314
2017-02-06,1062
2017-02-06,702
2017-02-06,952
2017-02-06,2222
2017-02-06,796
2017-02-06,481
2017-02-06,1503
2017-02-06,1149
2017-02-06,1203
2017-02-06,839
2017-02-06,1377
2017-02-06,603
2017-02-06,877
2017-02-06,2230
2017-02-06,683
2017-02-06,1109
2017-02-06,1518
2017-02-06,1261
2017-02-06,1323
2017-02-06,1579
2017-02-06,1015
2017-02-06,1037
2017-02-06,1480
2017-02-06,3866
2017-02-06,3748
2017-02-06,3207
2017-02-06,3730
2017-02-06,2744
2017-02-06,2832
2017-02-06,2437
2017-02-06,1438
2017-02-06,920
2017-02-06,828
2017-02-07,1887
2017-02-07,1735
2017-02-07,2964
2017-02-07,1372
2017-02-07,1231
2017-02-07,1623
2017-02-07,1755
2017-02-07,2637
2017-02-07,2149
2017-02-07,897
2017-02-07,2294
2017-02-07,1158
2017-02-07,893
2017-02-07,1238
2017-02-07,1415
2017-02-07,704
2017-02-07,1447
2017-02-07,1304
2017-02-07,1083
2017-02-07,1414
2017-02-07,1066
2017-02-07,714
2017-02-07,954
2017-02-07,2165
2017-02-07,830
2017-02-07,526
2017-02-07,1433
2017-02-07,1322
2017-02-07,1259
2017-02-07,824
2017-02-07,1308
2017-02-07,643
2017-02-07,909
2017-02-07,2132
2017-02-07,672
2017-02-07,1246
2017-02-07,1478
2017-02-07,1304
2017-02-07,1447
2017-02-07,1554
2017-02-07,1003
2017-02-07,1057
2017-02-07,1460
2017-02-07,3868
2017-02-07,3470
2017-02-07,2970
2017-02-07,3470
2017-02-07,2562
2017-02-07,2727
2017-02-07,2662
2017-02-07,1393
2017-02-07,983
2017-02-07,791
2017-02-08,1912
2017-02-08,1853
2017-02-08,3098
2017-02-08,1407
2017-02-08,1252
2017-02-08,1621
2017-02-08,1896
2017-02-08,2862
2017-02-08,1907
2017-02-08,817
2017-02-08,2261
2017-02-08,1117
2017-02-08,817
2017-02-08,1159
2017-02-08,1348
2017-02-08,624
2017-02-08,1337
2017-02-08,1298
2017-02-08,1035
2017-02-08,1359
2017-02-08,963
2017-02-08,711
2017-02-08,981
2017-02-08,2266
2017-02-08,836
2017-02-08,488
2017-02-08,1491
2017-02-08,906
2017-02-08,962
2017-02-08,728
2017-02-08,1222
2017-02-08,571
2017-02-08,858
2017-02-08,1924
2017-02-08,648
2017-02-08,994
2017-02-08,1602
2017-02-08,1380
2017-02-08,1270
2017-02-08,1415
2017-02-08,1220
2017-02-08,1106
2017-02-08,1265
2017-02-08,4581
2017-02-08,3678
2017-02-08,3311
2017-02-08,3936
2017-02-08,2757
2017-02-08,2953
2017-02-08,2443
2017-02-08,1592
2017-02-08,1084
2017-02-08,769
2017-02-09,1750
2017-02-09,1615
2017-02-09,2980
2017-02-09,1281
2017-02-09,1128
2017-02-09,1460
2017-02-09,1719
2017-02-09,2564
2017-02-09,1871
2017-02-09,783
2017-02-09,2066
2017-02-09,1112
2017-02-09,778
2017-02-09,1162
2017-02-09,1221
2017-02-09,608
2017-02-09,1257
2017-02-09,1188
2017-02-09,903
2017-02-09,1380
2017-02-09,897
2017-02-09,695
2017-02-09,919
2017-02-09,2120
2017-02-09,816
2017-02-09,391
2017-02-09,1459
2017-02-09,1112
2017-02-09,1071
2017-02-09,736
2017-02-09,1216
2017-02-09,551
2017-02-09,828
2017-02-09,2042
2017-02-09,594
2017-02-09,1082
2017-02-09,1454
2017-02-09,1255
2017-02-09,1308
2017-02-09,1275
2017-02-09,1004
2017-02-09,983
2017-02-09,1355
2017-02-09,3956
2017-02-09,3349
2017-02-09,2868
2017-02-09,3313
2017-02-09,2326
2017-02-09,2620
2017-02-09,2123
2017-02-09,1282
2017-02-09,910
2017-02-09,646
2017-02-10,1858
2017-02-10,1892
2017-02-10,3345
2017-02-10,1514
2017-02-10,1317
2017-02-10,1760
2017-02-10,2053
2017-02-10,3002
2017-02-10,1904
2017-02-10,782
2017-02-10,2286
2017-02-10,1055
2017-02-10,861
2017-02-10,1086
2017-02-10,1302
2017-02-10,599
2017-02-10,1303
2017-02-10,1178
2017-02-10,1020
2017-02-10,1229
2017-02-10,888
2017-02-10,628
2017-02-10,1014
2017-02-10,2334
2017-02-10,1254
2017-02-10,542
2017-02-10,1641
2017-02-10,1127
2017-02-10,986
2017-02-10,703
2017-02-10,1277
2017-02-10,532
2017-02-10,764
2017-02-10,2258
2017-02-10,589
2017-02-10,1079
2017-02-10,1558
2017-02-10,1354
2017-02-10,1348
2017-02-10,1363
2017-02-10,1054
2017-02-10,1189
2017-02-10,1321
2017-02-10,4772
2017-02-10,4226
2017-02-10,3303
2017-02-10,3762
2017-02-10,2694
2017-02-10,3157
2017-02-10,2595
2017-02-10,1832
2017-02-10,1079
2017-02-10,790
2017-02-11,1372
2017-02-11,2033
2017-02-11,3524
2017-02-11,1597
2017-02-11,1358
2017-02-11,2073
2017-02-11,1860
2017-02-11,2841
2017-02-11,2166
2017-02-11,1038
2017-02-11,2573
2017-02-11,1216
2017-02-11,1184
2017-02-11,1571
2017-02-11,1199
2017-02-11,817
2017-02-11,1656
2017-02-11,1263
2017-02-11,1290
2017-02-11,1698
2017-02-11,1318
2017-02-11,798
2017-02-11,987
2017-02-11,2205
2017-02-11,1653
2017-02-11,593
2017-02-11,1892
2017-02-11,1389
2017-02-11,1345
2017-02-11,820
2017-02-11,1376
2017-02-11,636
2017-02-11,932
2017-02-11,2381
2017-02-11,767
2017-02-11,1243
2017-02-11,1556
2017-02-11,1894
2017-02-11,1547
2017-02-11,1444
2017-02-11,1200
2017-02-11,1344
2017-02-11,1536
2017-02-11,5066
2017-02-11,4470
2017-02-11,4165
2017-02-11,4366
2017-02-11,3539
2017-02-11,3292
2017-02-11,3172
2017-02-11,1738
2017-02-11,1325
2017-02-11,895
2017-02-12,531
2017-02-12,1948
2017-02-12,3484
2017-02-12,1672
2017-02-12,1122
2017-02-12,2079
2017-02-12,1580
2017-02-12,2695
2017-02-12,2134
2017-02-12,872
2017-02-12,2690
2017-02-12,1298
2017-02-12,899
2017-02-12,962
2017-02-12,968
2017-02-12,802
2017-02-12,1812
2017-02-12,1282
2017-02-12,1260
2017-02-12,2027
2017-02-12,1461
2017-02-12,677
2017-02-12,901
2017-02-12,1750
2017-02-12,1068
2017-02-12,510
2017-02-12,1959
2017-02-12,1618
2017-02-12,1414
2017-02-12,662
2017-02-12,1555
2017-02-12,640
2017-02-12,950
2017-02-12,2168
2017-02-12,704
2017-02-12,1175
2017-02-12,1077
2017-02-12,1845
2017-02-12,1507
2017-02-12,1146
2017-02-12,1344
2017-02-12,1285
2017-02-12,1558
2017-02-12,4949
2017-02-12,4433
2017-02-12,4173
2017-02-12,4532
2017-02-12,3977
2017-02-12,3355
2017-02-12,2938
2017-02-12,1670
2017-02-12,1238
2017-02-12,1073
2017-02-13,1933
2017-02-13,2150
2017-02-13,3256
2017-02-13,1482
2017-02-13,1480
2017-02-13,1819
2017-02-13,2137
2017-02-13,2978
2017-02-13,2199
2017-02-13,937
2017-02-13,2459
2017-02-13,1360
2017-02-13,940
2017-02-13,1691
2017-02-13,1576
2017-02-13,763
2017-02-13,1619
2017-02-13,1359
2017-02-13,1267
2017-02-13,1604
2017-02-13,1088
2017-02-13,762
2017-02-13,1093
2017-02-13,2333
2017-02-13,857
2017-02-13,605
2017-02-13,1712
2017-02-13,1249
2017-02-13,1210
2017-02-13,850
2017-02-13,1516
2017-02-13,610
2017-02-13,963
2017-02-13,2405
2017-02-13,716
2017-02-13,1208
2017-02-13,1676
2017-02-13,1505
2017-02-13,1429
2017-02-13,1644
2017-02-13,1180
2017-02-13,1212
2017-02-13,1492
2017-02-13,4538
2017-02-13,4335
2017-02-13,3511
2017-02-13,4152
2017-02-13,2887
2017-02-13,3320
2017-02-13,2853
2017-02-13,1655
2017-02-13,1227
2017-02-13,886
2017-02-14,2051
2017-02-14,2137
2017-02-14,3273
2017-02-14,1613
2017-02-14,1838
2017-02-14,1997
2017-02-14,2198
2017-02-14,2915
2017-02-14,2395
2017-02-14,1067
2017-02-14,2633
2017-02-14,1354
2017-02-14,1001
2017-02-14,1606
